"product","rating","helpful","reviewdate","user","summary","content"
"3570300595","2","10","2003-11-14","djauernig4","Anklage gelungen, aber wo bleibt die Lösung?","Dieses Buch klagt den Hunger und die Unterernährung in der Welt an. 800 Millionen Menschen leben ohne ausreichende Ernährung, jährlich verhungern rund hundert Millionen Menschen, vor allem Kinder. Gleichzeitig gibt es eine riesige Überproduktion von Nahrungsmitteln. Ein schreiender Widerspruch. &lt;BR&gt;Der Schweizer Jean Ziegler, bekannt auch als Referent von ATTAC, beschreibt einige der Mechanismen und Zusammenhänge, mit denen der Hunger &quot;gemacht&quot; wird. Viele Erscheinungen stehen dabei jedoch mehr oder weniger wahllos und nur oberflächlich beschrieben nebeneinander. So z.B. wenn der Krieg gegen Somalia nicht auf seine Hintergründe - das Ringen der USA um die Vormacht im Nahen Osten und am Indischen Ozean - hin untersucht wird. Die wirklichen Ursachen des Hungers werden im Buch zum Teil durchaus genannt. Z. B: &quot;Die Menschen des Nordens und des Südens stehen demselben Feind gegenüber: dem Verbund der national noch erkennbaren, jedoch transnational agierenden Oligarchien des globalisierten Finanzkapitals.&quot; Rund 500 interna-tionale Übermonopole beherrschen heute Wirtschaft und Politik in fast allen Ländern der Welt. &lt;BR&gt;Doch so temperamentvoll der Autor den Hunger anprangert, so lahm, zahnlos und hilflos wird er, wenn es um die Lösung des Problems geht. Er ruft zu mehr Hilfsaktionen und -programmen auf, als ob diese, z.B. die der FAO, nicht schon längst ihr Scheitern bewiesen hätten. Er ruft auf, an die Herrschenden zu appellieren, dass diese Hilfe leisten. Und er fordert auf, &quot;gegen die Profitmaximierung als einzige Triebfeder der gesellschaftli-chen Akteure und gegen die Lüge von der Naturwüchsigkeit ökonomischer Abläufe zu kämpfen.&quot; Dies steht im Widerspruch zu vielen Aussagen des Autors in seinem eigenen Buch. Denn hiermit stellt er die Völker als Bitt-steller dar und fertigt sie mit einer Illusion ab. Nämlich, das Streben nach Profitmaximierung im Kapitalismus bändigen zu können. Das ist nicht möglich, solange die Monopole die Macht haben. Man fragt sich, warum der Autor, selbst ein Mit-Organisator vieler Hilfsaktionen, mit seinem Feuerwerk von Beschreibungen und Ankla-gen doch um die Ursachen und Lösung einen regelrechten Bogen macht. &lt;BR&gt;Denn die Menschen sind fähig, sich selbst zu ernähren und sich selbst zu befreien. Ihre Zukunft ist nicht die von Bittstellern an Monopole und Banken, deren Reichtum sie schaffen. &lt;BR&gt;Die Entwicklung zu einer weltweiten Produktion, heute in der Hand weniger Übermonopole, wodurch das Prob-lem von Elend und Hunger enorm zugespitzt wird, ist zugleich die Vorstufe einer Welt, in der diese Übel abge-schafft sind. Das ist gerade an dem heutigen Niveau der Landwirtschaft ablesbar. &lt;BR&gt;Wer an einer gründlichen und systematischen Analyse der neuen Entwicklungen, die vor den Ursachen und Konsequenzen nicht ausweicht, Interesse hat, dem sei das Buch &quot;Götterdämmerung über der neuen Weltord-nung&quot; von Stefan Engel empfohlen. (Erschienen: Verlag neuer Weg, Essen 2003) &lt;BR&gt;Dorothea Jauernig"
"B0000DBJ9N","5","0","2005-11-29","easy27","Sooooo Genial!!!","Ich muss natürlich zu erst sagen dass ich ein riesen Fan von Simple Plan bin und einfach alles genial finde was von ihnen stammt ;-) Aber falls jemand genauso ein Fan ist wie ich, sollte man sich diese DVD umbedingt kaufen... ich kann echt nur sagen DICKES LOB an die 5 Jungs&lt;BR&gt;bussi Melle"
"3570300595","2","1","2003-08-13","djauernig2","Welche Lösung gibt es für den Hunger in der Welt?","Dieses Buch klagt den Hunger und die Unterernährung in der Welt an. 800 Millionen Menschen leben ohne ausreichende Ernährung, jährlich verhungern rund hundert Millionen Menschen, vor allem Kinder. Gleichzeitig gibt es eine riesige Überproduktion von Nahrungsmitteln. Ein schreiender Widerspruch. &lt;BR&gt;Der Schweizer Jean Ziegler, bekannt auch als Referent von ATTAC, beschreibt einige der Mechanismen und Zusammenhänge, mit denen der Hunger &quot;gemacht&quot; wird. Viele Erscheinungen stehen dabei jedoch mehr oder weniger wahllos und nur oberflächlich beschrieben nebeneinander. So z.B. wenn der Krieg gegen Somalia nicht auf seine Hintergründe - das Ringen der USA um die Vormacht im Nahen Osten und am Indischen Ozean - hin untersucht wird. Die wirklichen Ursachen des Hungers werden im Buch zum Teil durchaus genannt. Z. B: &quot;Die Menschen des Nordens und des Südens stehen demselben Feind gegenüber: dem Verbund der national noch erkennbaren, jedoch transnational agierenden Oligarchien des globalisierten Finanzkapitals.&quot; Rund 500 internationale Übermonopole beherrschen heute Wirtschaft und Politik in fast allen Ländern der Welt. &lt;BR&gt;Doch so temperamentvoll der Autor den Hunger anprangert, so lahm, zahnlos und hilflos wird er, wenn es um die Lösung des Problems geht. Er ruft zu mehr Hilfsaktionen und -programmen auf, als ob diese, z.B. die der FAO, nicht schon längst ihr Scheitern bewiesen hätten. Er ruft auf, an die Herrschenden zu appellieren, dass diese Hilfe leisten. Und er fordert auf, &quot;gegen die Profitmaximierung als einzige Triebfeder der gesellschaftlichen Akteure und gegen die Lüge von der Naturwüchsigkeit ökonomischer Abläufe zu kämpfen.&quot; Dies steht im Widerspruch zu vielen Aussagen des Autors in seinem eigenen Buch. Denn hiermit stellt er die Völker als Bittsteller dar und fertigt sie mit einer Illusion ab. Nämlich, das Streben nach Profitmaximierung im Kapitalismus bändigen zu können. Das ist nicht möglich, solange die Monopole die Macht haben. Man fragt sich, warum der Autor, selbst ein Mit-Organisator vieler Hilfsaktionen, mit seinem Feuerwerk von Beschreibungen und Anklagen doch um die Ursachen und Lösung einen regelrechten Bogen macht. &lt;BR&gt;Denn die Menschen sind fähig, sich selbst zu ernähren und sich selbst zu befreien. Ihre Zukunft ist nicht die von Bittstellern an Monopole und Banken, deren Reichtum sie schaffen. &lt;BR&gt;Die Entwicklung zu einer weltweiten Produktion, heute in der Hand weniger Übermonopole, wodurch das Problem von Elend und Hunger enorm zugespitzt wird, ist zugleich die Vorstufe einer Welt, in der diese Übel abgeschafft sind. Das ist gerade an dem heutigen Niveau der Landwirtschaft ablesbar. &lt;BR&gt;Wer an einer gründlichen und systematischen Analyse der neuen Entwicklungen, die vor den Ursachen und Konsequenzen nicht ausweicht, Interesse hat, dem sei das Buch &quot;Götterdämmerung über der neuen Weltordnung&quot; von Stefan Engel empfohlen. (Erschienen: Verlag neuer Weg, Essen 2003) &lt;BR&gt;Dorothea Jauernig"
"B0000DBJ9N","5","1","2005-03-04","heldenforever","SMALL package for you????","eigentlich heisst die dvd ja a big package for you..ist das jetzt eine andere??? naja..ich geb einfach mal 5 sterne weil wenns von simple plan is muss es ja gut sein *gg*"
"B0001Z65CG","5","6","2004-07-13","dannyluensmann","VOLLE PUNKTZAHL!","Ich hatte damals natürlich das GREATEST HITS Album inkl. DVD gekauft und mich dann geärgert, dass auf der DVD beim ersten Teil von &quot;Roadwork&quot; die Tonspur fehlt. Dieser Fehler ist hier zum Glück behoben worden! Ansonsten ist alles gleich. Fett wäre es gewesen, wenn das Video zu &quot;Fortune Faded&quot; nicht fehlen würde aber trotzdem VOLLE PUNKTZAHL!"
"3570300595","2","19","2002-07-30","s_wunder","naiv","Ziegler sieht als Ursache für den Hunger &quot;kapitalistisches Gewinnstreben&quot; und &quot;Ungerechtigkeit&quot; an. Lautstark prangert er an, daß in manchen Regionen der Welt Nahrungsmittel vernichtet werden, während es in anderen Regionen an Nahrung fehlt. In der Realität besteht zwischen diesen beiden Tatsachen kein Zusammenhang, und auch der gerne als Sündenbock für alle Probleme dieser Welt herangezogene &quot;Kapitalismus&quot; versagt an dieser Stelle als Erklärung für den Hunger: Die größten Hungersnöte der Geschichte fanden in den kommunistischen Staaten China, Sowjetunion und Äthiopien staat, die größte Hungersnot der Gegenwart findet derzeit im sozialistischen Simbabwe statt. Andere Nahrungsmittelknappheiten gibt es v.a. in afrikanischen Bürgerkriegsgebieten. Die Ursache in beinahe allen Fällen ist das Versagen der dortigen Regierungen. Das Verbot privater Produktion, die Abschaffung von Anreizen zur Produktion durch fixierte Preise und die Abschreckung von Investoren führen dazu, daß die Menge der produzierten Nahrungsmittel sinkt und die Preise auf ein Niveau steigen, daß diese für eine große Zahl von Menschen unerschwinglich macht. Die von Ziegler angeprangerte Überproduktion in der EU hat mit dem Hunger nichts zu tun: Warum sollte der Erfolg Europas bei der Nahrungsmittelproduktion für den Mißerfolg der Hungerländer verantwortlich sein? Das Problem ist nicht, daß die EU zuviel produziert, sondern das diese Staaten eben zuwenig produzieren bzw. aufgrund allgemein schlechter Wirtschaftspolitik die Bevölkerung zu arm ist, um importierte Nahrungsmittel zu bezahlen. Zieglers moralisch aufgeladene Polemik mag jene befriedigen, die einfache Antworten suchen und schon immer gewusst haben, daß der Kapitalismus böse ist. Eine fundierte Analyse der Ursachen des Hungers wird man in diesem Buch allerdings nicht finden."
"3570211886","5","7","2004-05-24","jtobisch","Krokodile passen besser auf","Ein Kinderbuch, welches in beispielhafter Weise darlegt, dass der Umgang mit einer Behinderung erlernbar und zu bewältigen ist.&lt;BR&gt;Max von der Grüns Werk aus dem Jahre 1976 hat von seiner Aktualität nichts eingebüßt: der an den Rollstuhl gefesselte Kurt wird von seinen Mitmenschen nicht als gleichwertig angesehen, nur eine Dortmunder Kinderbande, die Krokodiler - ihr Kennzeichen ist ein aufgenähtes Krokodil, lernen ihn nach diversen Anlaufschwierigkeiten als Freund und Menschen schätzen und nehmen ihn in die Bande auf. Die anfänglichen Bedenken Kurt könnte auf Grund seiner körperlichen Schranken nicht zu ihnen passen, werden schnell aus der Welt geschafft, als er sich nicht vor einer Mutprobe scheut. Die Krokodiler achten ihn schließlich, auch wenn er nicht wie die übrigen Mitglieder der Vorstadtkrokodile auf Bäumen klettern, mit dem Fahrrad fahren oder schnell laufen kann. Sie lernen über den Rollstuhl hinweg zu sehen und erkennen den Menschen Kurt, der seinen Freunden in manchen Angelegenheiten sogar überlegen ist. Ihm ist die Ausforschung einer Diebsbande zu verdanken.&lt;BR&gt;Dem Autor gelingt es, die Probleme eines behinderten Jungen klar zu schildern und er erweckt bei seinen Lesern Verständnis und Sensibilität für Kurts Handicap. Im Roman wird Kurt dieses Verständnis nur von Kindern entgegengebracht, einige Erwachsene reduzieren Kurt nur auf seinen fahrbaren Untersatz. So wird ihm z. B. der Zugang zur Minigolfanlage verwehrt, da er mit dem Rollstuhl die Bahnen beschädigen würde. Erwachsene werden als hektisch und ruhelos, ihre Welt als aggressiv dargestellt.&lt;BR&gt;Der Roman erschien in den 1970er Jahren, eine Zeit, in der in der BRD ein großer Zuwachs an Gastarbeitern und ein daraus resultierendes Gegeneinanderstoßen unterschiedlicher Kulturen zu verzeichnen war. Max von der Grün scheute nicht davor zurück, diese heikle Angelegenheit in seinen Roman einzubauen.&lt;BR&gt;Auf Grund seiner zeitlosen und brisanten Thematik sollte dieses Buch in keiner Schule fehlen."
"3551351279","5","3","2003-09-03","heuerfamilyauerose","Lachanfall","Ich habe herzhaft gelacht bei der Lektüre dieses Buches. Ich habe dies Buch für meinen Sohn ausgesucht, war natürlich neugierig und habe gar nicht mehr aufgehört zu lesen und zu lachen. Es beschreibt mit lustigen Worten das Zusammenleben mit Geschwistern, Eltern u. Freunden aus der Sicht eines Kindes und erzählt mit Kinderworten wie aufgrund harmloser Kleinigkeiten Katastrophen ausgelöst werden. Ich habe meinen 8jährigen Sohn beim Lesen natürlich beobachtet und konnte herrliche Gesichtsregungen beobachten."
"3551351279","5","7","2000-03-23","guest","sehr witzig und humorvoll; sehr lesenwert","Der Autor schreibt sehr witzig (trockener Humor) und doch mit Hintergrund. Mein Sohn hatte sehr viel Spass mit dem Buch. Steinhöfel kann sehr kindgerecht das Verhalten von Erwachsenen erklären. Ich kann das Buch nur jedem der Kindern, ab 8 Jahren, eine Freude machen will empfehlen.&lt;P&gt;Einer der besten Kinderbücher auf dem Markt; wird auch als Schullektüre in Grundschulen benutzt."
"3897690489","5","2","2005-06-18","dahmanib","EIN MUSS FÜR ALLE VÄTER","Es ist eine witzige kurzweilige &quot;BETRIEBSANLEITUNG&quot; für Väter, egal ob das Mädchen erst auf die Welt gekommen ist oder ob die Tochter schon in der Pubertät ist. Die Tipps sind pfiffig und hilfreich bei der Vater-Tochter-Beziehung, sie sind in kurzweiligen Gedanken zusammengefasst. Das Buch ist im Pocket-Format, nur zu dick FÜR die Hosentasche.&lt;BR&gt;So einen Vater, der diese Tipps wenigstens zum Teil umsetzt, KANN SICH NUR JEDES KIND WÜNSCHEN. &lt;BR&gt;MEIN MANN ist BEGEISTERT!!! VON DIESEM BUCH!"
"3473582123","5","0","2005-11-15","guest","Erschreckend ehrlich und gut beschrieben","Ich habe mir vor einiger Zeit das Buch gekauft, bevor ich in den Urlaub gefahren bin. Auf der Fahrt ins sch&amp;#246;ne Italien hatte ich schlie&amp;#223;lich angefangen, &quot;Asphalt Tribe&quot; zu lesen. Und es hat meine Erwartungen &amp;#252;bertroffen. Ich hatte von Morton Rhue schon das Buch &quot;Ich knall euch ab&quot; gelesen und war von der Ehrlichkeit und der Darstellung der Charaktere und der Handlung &amp;#252;berzeugt. So war es dann auch wieder in &quot;Asphalt Tribe&quot;. Ich war erschrocken, wie schwer das Leben als Stra&amp;#223;enkind doch sein musste. Wie sie um wirklich alles k&amp;#228;mpfen mussten und wie sie doch wohl wirklich von sehr vielen Menschen verachtet und schlecht behandelt werden. &lt;BR&gt;Ich musste mich st&amp;#228;ndig bremsen, um es nicht in einem St&amp;#252;ck zu verschlingen. Und doch gelang es mir nicht und ich hatte es noch am selben Tag gelesen. Worauf ich es noch ein zweites Mal und ein wenig konzentrierter und ruhiger gelesen hatte. &lt;BR&gt;Und mir kamen dabei wirklich des &amp;#214;fteren einfach die Tr&amp;#228;nen. Wenn man sich vorstellt, wie schlecht es ihnen doch geht, wie verzweifelt sie sind und was sie alles machen, um nur ein wenig Geld zu bekommen und zumindest f&amp;#252;r ganz kurze Zeit aus dem Elend fliehen k&amp;#246;nnen. Um sich zu waschen, etwas zu essen und sich aufzuw&amp;#228;rmen. Was uns als selbstverst&amp;#228;ndlich erscheint ist f&amp;#252;r die Kinder im Buch ein Traum. Und ein harter Weg bis in eine Welt mit einer besseren Perspektive und besseren Lebensbedingungen, den aber nicht jeder der Jugendlichen &amp;#252;bersteht.&lt;BR&gt;Ich kann nur sagen: Kaufen und dar&amp;#252;ber nachdenken!"
"3473582123","5","0","2005-06-21","huber2593","Spitzenbuch, absolute Leseempfehlung !","Asphalt Tribe ist ein großes, trauriges, erschreckendes aber genieles Buch. Zur Geschichte: Die Geschichte dreht sich hauptsächlich um 8 Straßenkinder und ihre Geschichte. Das ganze spielt im Winter in New York. Nach und nach sterben die Kinder an verschiedenen Todesursachen. Mal an einer überdosies Drogen, mal an Kälte, mal an Selbstmord und einmal sogar Mord. Die Geschichte wird aus der Sicht von einer Figur nahmens Maybe(Name, weil sie immer ,kann sein, sagt)erzählt. Sie versucht auf der Straße zu überleben. Doch das hat einen hohen Preis. Asphalt Tribe ist irgentwie leicht und irgentwie doch nicht leicht. Es ist leicht zu lesen und schön geschrieben. Aber es ist schwer zu verkräften und zu verdauen. Trotzdem ist Asphalt Tribe ein sehr gutes Buch, das jeder einmal gelesen haben sollte."
"3473582123","5","9","2004-02-03","albachiara","Ein großartiges Buch!","Selten hat mich ein Buch so bewegt wie &quot;Asphalt Tribe&quot; von Morton Rhue. Die Figuren sind so echt und wahrhaftig, dass ich an einigen Stellen sogar weinen musste. Das Buch trägt dazu bei, dass man auf einmal einen anderen Blick für die Jugendlcihen auf der Straße bekommt. Durch Aphalt Tribe wird uns vor Augen geführt, wie sehr die Straßenkinder sich selbst in eine Falle manövrieren, aus der sie nur schwer wieder herausfinden können. &lt;BR&gt;Ich finde, Aspahlt Tribe sollte unbedingt in Schulen gelesen werden, das ist Lektüre, in der sich die Teenager von heute wiederfinden können!"
"3473582123","5","0","2005-06-21","guest","Reale Leben","Das Buch ist realistisch und sollte die Bevölkerung wachrütteln. Den meisten wohlhabenden und mittelständigen Menschen ist vor allem in Europa gar nicht bewusst, dass es Srassenkinder gibt die leben wie die Kinder in den ärmsten Länder der Welt. Vor allem die Exekutive ist daran schult, dass man von diesen Personen nichts erfährt, weil sie die Srassenkinder von öffentlichen Orten immer sofort vertreiben. Dieses Buch verurteilt auch keine Menschen sondern eszeigt welche Risiken und was es bedeutet ein Leben auf der Strasse."
"3898303446","5","3","2004-03-20","frausche","Genialer Wälzer - Respekt, Herr Gordon!","Ein wirklich ausgezeichnetes Buch. Noah Gordon entführt den Leser in eine intolerante, grausame, aber auch schöne Welt voller Geheimnisse und Entdeckungen. Zumindest ist es eine solche für den Hauptcharakter Rob, doch da man völlig von dem Buch in seinen Bann gezogen ist und mit Rob mitfiebert ist es für den Leser ein eben solches Erlebnis. Das Buch spielt im Mittelalter um das Jahr 1000 n. Chr. Zuerst spielt es in England und schildert die aussichtslose Situation Robs, dessen beide Eltern schnell nacheinander versterben und wie er sich aus dieser Aussichtslosen Lage befreit und mit einem Bader durch das Land zieht, Jonglieren und einfaches operieren lernt. Doch Robs Leben verläuft in ungeahnten Bahnen und bringt ihn in ferne Lande und zu fremden Menschen. Der Autor beschreibt das Mittelalterlich Europa und den Nahen Osten wunderschön und lässt die damalige Welt lebendig werden. Dabei schildert er die damaligen Verhältnisse und Sitten treffend und realitätsnah. Er schreibt über die Ansichten der Christen, Moslems und Juden und deren Konflikte und Vorurteile. Das Buch ist ein toller, mitreißende historischer Roman über einen jungen Baderchirurgen aus England, der weit reist, viel erlebt, eine Frau findet und eine Familie gründet und es schließlich schafft, ein Medikus zu werden. Gleichzeitig vermittelt der Autor aber auch eine Message gegen Vorurteile und Intoleranz und für Offenheit und Verständnis. Absolut lesenswert."
"B00008XUU5","5","4","2003-07-15","buttcux","Beste Unterhaltung","bieten diese beiden DVD`s mit Videos vom &quot;Boss&quot;. Für alle Fans auf jeden Fall empfehlenswert. Man erlebt eine tolle musikalische Zeitreise mit Springsteen. Zu den bekannten Videos gesellen sich schöne Liveaufnahmen und einige Specials. Beide DVD`s zusammen haben ungefähr Konzertlänge (3 Std.) und langweilig wirds dabei nie."
